full_name,short_name
杭州阿里创业投资有限公司,阿里创投
深圳和存资产管理有限公司,和存资产
深圳市前海中泰易坤基金管理有限公司,前海中泰易坤
深圳市平安致信投资管理有限公司,平安致信
上海苏河汇科技服务股份有限公司,苏河汇
深圳市老虎汇资产管理有限公司,深圳市老虎汇资产管理有限公司
上海博量资产管理有限公司,博量资产
霍山衡胜投资管理中心（有限合伙）,霍山衡胜投资
深圳市红福股权投资基金管理有限公司,红福基金
上海东巍资产管理有限公司,上海东巍资产
Kodiak Venture Partners,Kodiak Venture Partners
山东汇益创业投资有限公司,汇益创投
深圳市鼎恒瑞投资有限公司,鼎恒瑞投资
OSK Ventures International Berhad,OSK
中华开发工业银行,开发工银
联合信用投资咨询有限公司,联合信用投资咨询有限公司
杭州海邦投资管理有限公司,杭州海邦投资
深圳力合清源创业投资管理有限公司,力合清源
上海兴晟股权投资管理有限公司,兴晟投资
Georgian Partners,Georgian Partners
上海财金产业投资有限公司,上海财金产投
深圳市架桥资本管理股份有限公司,架桥资本
鼎富晨光投资基金管理（北京）有限公司,鼎富晨光投资北京
"Integrity Partners, Inc.",Integrity Partners
中山泓华股权投资管理中心（有限合伙）,中山泓华
北京壹善投资基金管理有限公司,北京壹善投资
上海大河创业投资管理有限公司,大河创投
中国人民财产保险股份有限公司,中国人民财产保险
深圳市泽上投资有限公司,泽上投资
广东中大创业投资管理有限公司,中大创投
北京北油中海资产管理有限公司,北油中海资产管理
杭州双田投资管理有限公司,杭州双田
北京睿信长盈投资控股有限公司,睿信长盈
浙江省铁路投资集团有限公司,浙江省铁路投资集团
上海众米投资管理有限公司,众米资本
西藏昆吾九鼎投资管理有限公司,西藏昆吾九鼎
"PayPal Holdings, Inc.",PayPal
上海永宣创业投资管理有限公司,上海永宣
北京益丰润投资顾问有限公司自,益丰润投资
北京神州赤骥基金管理有限公司,神州赤骥
上海毅木资产管理有限公司,毅木资产
河南新意资产管理有限公司,河南新意资产
国融中投（北京）投资基金管理有限公司,国融中投
北京中融盈通投资管理有限公司,中融盈通
Kyowon Group,Kyowon Group
北京万德福投资有限责任公司,万德福投资
厦门市鼎丰创业投资有限公司,鼎丰创投
上海远理投资管理有限责任公司,上海远理投资
上海励石投资管理有限公司,上海励石
上海晟沁投资管理合伙企业（有限合伙）,上海晟沁投资
上海棋兆投资管理中心（有限合伙）,棋兆资本
华盖资本有限责任公司,华盖资本
成都绎达成长投资管理有限公司,绎达成长
Wildcat Venture Partners,Wildcat Venture Partners
北京海洋基石创业投资管理有限公司,海洋基石创投
深圳市领修创业投资企业（有限合伙）,领修创投
北京鼎金翔辉创业投资有限责任公司,鼎金资本
中祥投资有限公司,中祥投资
诺基亚物联网基金,诺基亚物联网基金
深圳市江海盈科资本管理有限公司,江海盈科
武汉东湖环保创业投资,东湖环保
广州市好投投资管理有限公司,广州市好
义乌龙霖股权投资管理有限公司,义乌龙霖投资
上海亿创投资有限公司,亿创投资
湖北文化旅游集团有限公司,颚旅投
SEB风险投资,SEB风险投资
湖南富坤投资管理有限公司,湖南富坤
北京科创文华投资管理有限公司,科创文华
千华投资管理（上海）有限公司,千华投资
湖北冉春创业投资有限公司,冉春创投
杭州虫洞投资管理有限公司,曲速资本
维众创业投资集团（中国）有限公司,维众创投
深圳市金鉴企业管理顾问有限公司,金鉴投资
天津临港股权投资基金管理有限公司,天津临港投资
江苏荣真股权投资管理有限公司,荣真股权投资
合肥世纪创新投资有限公司,合肥创新投资
深圳市富泰投资企业（有限合伙）,深圳富泰投资
深圳市亿珲投资管理有限公司,深圳亿珲投资
深圳前海宜利资本管理有限公司,宜利资本
杭州晋京投资管理有限公司,晋京投资
北京源润资产投资有限公司,源润资产
平安金控投资基金管理（北京）有限公司,平安金控
"FTV Management Company, L.P.",FTV Capital
东方高圣投资顾问有限公司,东方高圣
海明联合能源集团中联投资管理有限公司,联合能源中联投资
国投恒创（北京）资本管理有限公司,国投恒创
富立财富投资管理有限公司,富立财富投资管理有限公司
中源投资管理有限公司,中源投资
吉林省科技投资基金有限公司,吉林科技投资基金
Truventuro,Truventuro
无锡恒诺股权投资基金管理有限公司,恒诺投资
深圳东南鼎晟金融服务有限公司,东南鼎晟
上海世庸投资管理合伙企业（有限合伙）,上海世庸
北京知著资产管理有限公司,北京知著资产
山东星展投资基金管理股份有限公司,山东星展
江苏艾利克斯投资有限公司,艾利克斯投资
北京欢乐长河投资咨询企业（有限合伙）,北京欢乐长河投资咨询企业（有限合伙）
广西中小企业创业投资有限公司,中小企业创投
上海正赛联创业投资管理有限公司,上海正赛联创投
槿辉股权投资基金（上海）有限公司,槿辉投资
上海全泉投资股份有限公司,上海全泉投资
深圳前海道谊投资控股有限公司,深圳前海道谊投资控股有限公司
北京合正利方投资管理有限公司,合正利方
亚杰天使基金,亚杰天使基金
北京致诚联合创业投资有限责任公司,致诚联合创投
Point Nine Capital,Point Nine Capital
北京宏儒和愉投资管理有限公司,宏儒和愉投资
牛仔投资有限公司,牛仔投资
佛山市永旺投资管理有限公司,永旺投资
广东红树林投资管理有限公司,红树林投资
内蒙古恒泰盛达投资管理有限公司,内蒙古恒泰盛达投资
广东嘉善金谷投资管理有限公司,广东嘉善金谷投资
河北建邦股权投资基金管理有限公司,建邦股权投资
深圳前海百盛基金管理有限公司,深圳前海百盛
上海蓝都创业投资中心（有限合伙）,蓝都创投
深圳市国鸿投资管理有限公司,国鸿投资
深圳市昌泽股权投资基金有限公司,昌泽投资
广州德成创业投资管理有限公司,德成创投
合源资本管理有限公司,合源资本
营口慧昌基金管理有限公司,慧昌基金
北京格恩融智资本管理有限公司,格恩融智
湖南湘商资本管理有限公司,湘商资本
宁波九变资产管理合伙企业（有限合伙）,九变资产
东方华盛财富管理有限公司,东方华盛财富管理有限公司
南通综艺投资有限公司,综艺投资
鼎熙（上海）股权投资基金管理有限公司,鼎熙股权
上海申毅投资股份有限公司,上海申毅
青岛华耀资本管理中心（有限合伙）,青岛华耀资本
萍乡皓熙汇达新能源产业投资基金（有限合伙）,皓熙汇达新能源
利得资本管理有限公司,利得资本
顶尖学院孵化器,顶尖学院孵化器
陕西金辉投资管理有限公司,陕西金辉
上海创祥投资管理有限公司,创祥投资
物产同合（杭州）投资管理有限公司,物产同合杭州投资
软银中印集团,软银中印
上海金锝资产管理有限公司,金锝资产
台州市基础设施与政府产业发展基金,台州市基础设施与政府基金
上海久期投资有限公司,上海久期投资有限公司
深圳市君信创业投资有限公司,君信创投
上海世诚投资管理有限公司,上海世诚
深圳市富通贷金融服务有限公司,富通贷金融
太仓汇文资产管理有限公司,汇文资产
金安亚洲投资有限公司,金安投资
深圳市紫金港资本管理有限公司,紫金港资本
天津瑞成宏业股权投资管理合伙企业（有限合伙）,瑞成宏业股权投资
山东政府和社会资本合作（PPP）发展投资,山东政府和社会资本合作(PPP)发展投资
上海张江药谷公共服务平台有限公司,张江药谷
晨兴集团,晨兴
上海朴卓投资管理有限公司,上海朴卓
北京国信鸿基投资有限责任公司,国信鸿基投资
天津真格天地投资管理有限公司,真格天地投资
吉林省国开股权投资基金管理有限公司,吉林国开股权投资
长沙高新技术创业投资管理有限公司,长沙高新
Cultivian Sandbox Ventures,Cultivian Sandbox Ventures
拉萨经济技术开发区顺为资本投资咨询有限公司,拉萨顺为资本投资
深圳市睿溢恒投资企业（有限合伙）,睿溢恒投资
上海燊科资产管理中心（有限合伙）,上海燊科资产
天津中乾景隆股权投资基金管理有限公司,中乾景隆
深圳市大秦基金管理有限公司,大秦基金
深圳恒泽荣耀财富管理有限公司,恒泽荣耀
Fireside Ventures,Fireside Ventures
桓浩资产管理（北京）有限公司,桓浩资产
北京长安德瑞威投资有限责任公司,长安德瑞威
常熟泉达投资管理有限公司,常熟泉达
中房联合（北京）投资基金管理有限公司,中房联合基金
深慕（上海）股权投资基金管理有限公司,深慕投资
凯利易方资本管理有限公司,凯利易方资本
北京北青厚泽投资有限公司,北青厚泽
分贝投资（上海）有限公司,分贝投资
常州恒睿创业投资中心（有限合伙）,常州恒睿创投
海福股权投资基金管理（上海）有限公司,海福投资
上海一即多投资管理限公司,一即多投资
上海稳裕股权投资管理有限公司,稳裕股权投资
上海樘樾投资管理股份有限公司,上海樘樾投资
北京通建泰利特智能系统工程技术有限公司,通建泰利特
常熟华映光辉投资管理有限公司,常熟华映光辉
尚心（北京）投资管理咨询有限公司,尚心投资
Focus Ventures,Focus
北京启明乐投资产管理有限公司,启明乐投资产
杭州昊一网络科技有限公司,昊一网络
汕头市汇智股权投资合伙企业（有限合伙）,汇智投资
今日资本（中国）有限公司,今日资本
重庆理必易投资管理有限公司,理必易投资
上海琥珀资产管理有限公司,琥珀资本
华谊兄弟传媒股份有限公司,华谊兄弟
深圳市正轩投资有限公司,正轩投资
中禾资本管理（深圳）有限公司,中禾资本管理（深圳）有限公司
北京旺秋股权投资基金管理有限公司,旺秋投资
广东粤财投资控股有限公司,粤财控股
杭州超智投资管理有限公司,杭州超智投资
The Stephens Group,The Stephens Group
中山英诺投资管理有限公司,中山英诺投资
太原彤呈兴烨资产管理有限公司,彤呈兴烨
深圳市共同基金管理有限公司,共同基金
